0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1515	1399	97.690	Idiomarina loihiensis GSL 199, complete genome	Idiomarina loihiensis GSL 199
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1515	1399	97.690	Idiomarina loihiensis GSL 199, complete genome	Idiomarina loihiensis GSL 199
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1516	1393	97.559	Idiomarina loihiensis GSL 199, complete genome	Idiomarina loihiensis GSL 199
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1516	1387	97.427	Idiomarina loihiensis GSL 199, complete genome	Idiomarina loihiensis GSL 199
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1535	636	81.107	Idiomarina loihiensis GSL 199, complete genome	Idiomarina loihiensis GSL 199
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1535	636	81.107	Idiomarina loihiensis GSL 199, complete genome	Idiomarina loihiensis GSL 199
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1534	635	81.095	Idiomarina loihiensis GSL 199, complete genome	Idiomarina loihiensis GSL 199
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1534	635	81.095	Idiomarina loihiensis GSL 199, complete genome	Idiomarina loihiensis GSL 199
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1515	1399	97.690	Idiomarina loihiensis L2TR, complete genome	Idiomarina loihiensis L2TR
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1515	1399	97.690	Idiomarina loihiensis L2TR, complete genome	Idiomarina loihiensis L2TR
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1516	1393	97.559	Idiomarina loihiensis L2TR, complete genome	Idiomarina loihiensis L2TR
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1516	1387	97.427	Idiomarina loihiensis L2TR, complete genome	Idiomarina loihiensis L2TR
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1535	636	81.107	Idiomarina loihiensis L2TR, complete genome	Idiomarina loihiensis L2TR
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1535	636	81.107	Idiomarina loihiensis L2TR, complete genome	Idiomarina loihiensis L2TR
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1534	635	81.095	Idiomarina loihiensis L2TR, complete genome	Idiomarina loihiensis L2TR
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1534	635	81.095	Idiomarina loihiensis L2TR, complete genome	Idiomarina loihiensis L2TR
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1494	1392	97.925	Idiomarina loihiensis strain A11D-116 16S ribosomal RNA gene, partial sequence	Idiomarina loihiensis
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1519	623	80.974	Idiomarina loihiensis strain A11D-116 16S ribosomal RNA gene, partial sequence	Idiomarina loihiensis
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1515	1391	97.426	Idiomarina loihiensis strain GSP13 16S ribosomal RNA gene, partial sequence	Idiomarina loihiensis
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1534	632	80.965	Idiomarina loihiensis strain GSP13 16S ribosomal RNA gene, partial sequence	Idiomarina loihiensis
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1513	1390	97.555	Idiomarina loihiensis strain L2TR 16S ribosomal RNA, partial sequence	Idiomarina loihiensis
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1532	633	81.070	Idiomarina loihiensis strain L2TR 16S ribosomal RNA, partial sequence	Idiomarina loihiensis
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1513	1390	97.555	Uncultured bacterium clone N61 16S ribosomal RNA gene, partial sequence	uncultured bacterium
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1537	637	81.262	Uncultured bacterium clone N61 16S ribosomal RNA gene, partial sequence	uncultured bacterium
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1509	1390	97.614	Idiomarina sp. BSw10081 16S ribosomal RNA gene, partial sequence	Idiomarina sp. BSw10081;Idiomarina sp. BSw10113
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1530	637	81.176	Idiomarina sp. BSw10081 16S ribosomal RNA gene, partial sequence	Idiomarina sp. BSw10081;Idiomarina sp. BSw10113
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1509	1387	97.548	Idiomarina sp. BSw10109 16S ribosomal RNA gene, partial sequence	Idiomarina sp. BSw10109
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1530	634	81.111	Idiomarina sp. BSw10109 16S ribosomal RNA gene, partial sequence	Idiomarina sp. BSw10109
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1509	1387	97.548	Idiomarina sp. BSw10051 16S ribosomal RNA gene, partial sequence	Idiomarina sp. BSw10051
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1530	634	81.111	Idiomarina sp. BSw10051 16S ribosomal RNA gene, partial sequence	Idiomarina sp. BSw10051
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1509	1387	97.548	Idiomarina sp. BSw10042 16S ribosomal RNA gene, partial sequence	Idiomarina sp. BSw10042
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1530	634	81.111	Idiomarina sp. BSw10042 16S ribosomal RNA gene, partial sequence	Idiomarina sp. BSw10042
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1509	1387	97.548	Unculturable Mariana eubacterium no. 1 gene for 16S rRNA	unculturable Mariana eubacterium no. 1
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1530	634	81.111	Unculturable Mariana eubacterium no. 1 gene for 16S rRNA	unculturable Mariana eubacterium no. 1
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1509	1384	97.482	Idiomarina sp. DMSP-1D 16S ribosomal RNA gene, partial sequence	Idiomarina sp. DMSP-1D
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1530	631	81.046	Idiomarina sp. DMSP-1D 16S ribosomal RNA gene, partial sequence	Idiomarina sp. DMSP-1D
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1509	1384	97.482	Uncultured gamma proteobacterium gene for 16S ribosomal RNA, partial sequence, clone: BD1-9	uncultured Gammaproteobacteria bacterium
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1530	634	81.111	Uncultured gamma proteobacterium gene for 16S ribosomal RNA, partial sequence, clone: BD1-9	uncultured Gammaproteobacteria bacterium
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1515	1381	97.294	Idiomarina loihiensis isolate 25 16S ribosomal RNA gene, partial sequence	Idiomarina loihiensis
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1532	631	81.005	Idiomarina loihiensis isolate 25 16S ribosomal RNA gene, partial sequence	Idiomarina loihiensis
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1509	1381	97.416	Idiomarina sp. DMSP-K5 16S ribosomal RNA gene, partial sequence	Idiomarina sp. DMSP-K5
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1529	637	81.164	Idiomarina sp. DMSP-K5 16S ribosomal RNA gene, partial sequence	Idiomarina sp. DMSP-K5
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1509	1381	97.416	Idiomarina sp. BSw10110 16S ribosomal RNA gene, partial sequence	Idiomarina sp. BSw10110
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1530	634	81.111	Idiomarina sp. BSw10110 16S ribosomal RNA gene, partial sequence	Idiomarina sp. BSw10110
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1509	1381	97.416	Uncultured gamma proteobacterium gene for 16S ribosomal RNA, partial sequence, clone: BD6-1	uncultured Gammaproteobacteria bacterium
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1530	631	81.046	Uncultured gamma proteobacterium gene for 16S ribosomal RNA, partial sequence, clone: BD6-1	uncultured Gammaproteobacteria bacterium
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1508	1377	97.347	Uncultured Idiomarina sp. gene for 16S ribosomal RNA, partial sequence, clone: 68d149	uncultured Idiomarina sp.
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1530	625	80.980	Uncultured Idiomarina sp. gene for 16S ribosomal RNA, partial sequence, clone: 68d149	uncultured Idiomarina sp.
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1515	1376	97.228	Uncultured bacterium clone T4 16S ribosomal RNA gene, partial sequence	uncultured bacterium
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1539	623	80.962	Uncultured bacterium clone T4 16S ribosomal RNA gene, partial sequence	uncultured bacterium
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1509	1375	97.283	Uncultured Idiomarina sp. clone xjxj3-107 16S ribosomal RNA gene, partial sequence	uncultured Idiomarina sp.
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1530	625	80.915	Uncultured Idiomarina sp. clone xjxj3-107 16S ribosomal RNA gene, partial sequence	uncultured Idiomarina sp.
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1515	1375	97.162	Uncultured Idiomarina sp. clone Ppss_CK602 16S ribosomal RNA gene, partial sequence	uncultured Idiomarina sp.
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1533	625	80.887	Uncultured Idiomarina sp. clone Ppss_CK602 16S ribosomal RNA gene, partial sequence	uncultured Idiomarina sp.
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1509	1375	97.283	Idiomarina sp. BSw10073 16S ribosomal RNA gene, partial sequence	Idiomarina sp. BSw10073
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1530	628	80.980	Idiomarina sp. BSw10073 16S ribosomal RNA gene, partial sequence	Idiomarina sp. BSw10073
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1507	1373	97.279	Uncultured bacterium clone HJ-87 16S ribosomal RNA gene, partial sequence	uncultured bacterium
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1528	632	81.086	Uncultured bacterium clone HJ-87 16S ribosomal RNA gene, partial sequence	uncultured bacterium
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1515	1373	97.162	Uncultured bacterium clone T55 16S ribosomal RNA gene, partial sequence	uncultured bacterium
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1539	626	81.027	Uncultured bacterium clone T55 16S ribosomal RNA gene, partial sequence	uncultured bacterium
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1508	1371	97.215	Uncultured Idiomarina sp. clone OD-5 16S ribosomal RNA gene, partial sequence	uncultured Idiomarina sp.
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1528	615	80.694	Uncultured Idiomarina sp. clone OD-5 16S ribosomal RNA gene, partial sequence	uncultured Idiomarina sp.
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1511	1371	97.154	Idiomarina sp. EK15A gene for 16S ribosomal RNA, partial sequence	Idiomarina sp. EK15A;Idiomarina sp. EK15B
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1526	627	80.996	Idiomarina sp. EK15A gene for 16S ribosomal RNA, partial sequence	Idiomarina sp. EK15A;Idiomarina sp. EK15B
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1515	1370	97.096	Uncultured bacterium clone T60 16S ribosomal RNA gene, partial sequence	uncultured bacterium
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1539	617	80.832	Uncultured bacterium clone T60 16S ribosomal RNA gene, partial sequence	uncultured bacterium
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1509	1369	97.150	Uncultured gamma proteobacterium gene for 16S ribosomal RNA, partial sequence, clone: BD4-11	uncultured Gammaproteobacteria bacterium
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1529	625	80.903	Uncultured gamma proteobacterium gene for 16S ribosomal RNA, partial sequence, clone: BD4-11	uncultured Gammaproteobacteria bacterium
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1472	1368	97.826	Idiomarina sp. SMT L18 gene for 16S rRNA, partial sequence	Idiomarina sp. SMT L18
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1491	598	80.684	Idiomarina sp. SMT L18 gene for 16S rRNA, partial sequence	Idiomarina sp. SMT L18
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1472	1368	97.826	Idiomarina sp. MAN K23 gene for 16S rRNA, partial sequence	Idiomarina sp. MAN K23
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1491	598	80.684	Idiomarina sp. MAN K23 gene for 16S rRNA, partial sequence	Idiomarina sp. MAN K23
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1515	1367	97.030	Uncultured bacterium clone T27 16S ribosomal RNA gene, partial sequence	uncultured bacterium
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1539	620	80.897	Uncultured bacterium clone T27 16S ribosomal RNA gene, partial sequence	uncultured bacterium
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1473	1367	97.828	Idiomarina sp. NT N99 gene for 16S rRNA, partial sequence	Idiomarina sp. NT N99
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1492	596	80.630	Idiomarina sp. NT N99 gene for 16S rRNA, partial sequence	Idiomarina sp. NT N99
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1517	1366	96.968	Idiomarina abyssalis strain MSP-CT chromosome, complete genome	Idiomarina abyssalis
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1517	1366	96.968	Idiomarina abyssalis strain MSP-CT chromosome, complete genome	Idiomarina abyssalis
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1517	1363	96.902	Idiomarina abyssalis strain MSP-CT chromosome, complete genome	Idiomarina abyssalis
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1517	1363	96.902	Idiomarina abyssalis strain MSP-CT chromosome, complete genome	Idiomarina abyssalis
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1534	629	80.965	Idiomarina abyssalis strain MSP-CT chromosome, complete genome	Idiomarina abyssalis
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1534	629	80.965	Idiomarina abyssalis strain MSP-CT chromosome, complete genome	Idiomarina abyssalis
0c03b6f3-2a86-4e4e-8f8b-ed8350367060	1534	626	80.900	Idiomarina abyssalis strain MSP-CT chromosome, complete genome	Idiomarina abyssalis
