1	1510	1377	97.351	Idiomarina loihiensis strain L2TR 16S ribosomal RNA, partial sequence	Idiomarina loihiensis
1	1471	1310	96.669	Idiomarina abyssalis strain KMM 227 16S ribosomal RNA, partial sequence	Idiomarina abyssalis
1	1419	1296	97.393	Idiomarina loihiensis strain L2-TR 16S ribosomal RNA, partial sequence	Idiomarina loihiensis
1	1464	1287	96.311	Idiomarina ramblicola strain R22 16S ribosomal RNA, partial sequence	Idiomarina ramblicola
1	1470	1227	94.762	Idiomarina zobellii strain KMM 231 16S ribosomal RNA, partial sequence	Idiomarina zobellii
1	1484	1214	94.272	Idiomarina baltica OS145 16S ribosomal RNA, partial sequence	Idiomarina baltica OS145
1	1471	1207	94.358	Idiomarina seosinensis strain CL-SP19 16S ribosomal RNA, partial sequence	Idiomarina seosinensis
1	1466	1194	94.134	Idiomarina aquatica strain SN-14 16S ribosomal RNA, partial sequence	Idiomarina aquatica
1	1495	1188	93.512	Pseudidiomarina salinarum strain ISL-52 16S ribosomal RNA, partial sequence	Pseudidiomarina salinarum
1	1508	1184	93.170	Pseudidiomarina planktonica strain TS-T11 16S ribosomal RNA, partial sequence	Pseudidiomarina planktonica
1	1454	1180	94.085	Idiomarina fontislapidosi strain F23 16S ribosomal RNA, partial sequence	Idiomarina fontislapidosi
1	1510	1177	92.980	Pseudidiomarina insulisalsae strain CVS-6 16S ribosomal RNA, partial sequence	Pseudidiomarina insulisalsae
1	1395	1168	94.910	Idiomarina piscisalsi strain TPS4-2 16S ribosomal RNA, partial sequence	Idiomarina piscisalsi
1	1512	1165	92.659	Pseudidiomarina donghaiensis strain 908033 16S ribosomal RNA, partial sequence	Pseudidiomarina donghaiensis
1	1514	1164	92.602	Pseudidiomarina gelatinasegens strain R04H25 16S ribosomal RNA, complete sequence	Pseudidiomarina gelatinasegens
1	1499	1163	92.929	Pseudidiomarina halophila strain BH195 16S ribosomal RNA, partial sequence	Pseudidiomarina halophila
1	1514	1159	92.536	Pseudidiomarina maritima strain 908087 16S ribosomal RNA, partial sequence	Pseudidiomarina maritima
1	1484	1150	92.857	Pseudidiomarina aestuarii strain KYW314 16S ribosomal RNA, partial sequence	Pseudidiomarina aestuarii
