d92ec34d-3cf1-4ea5-ac7d-df2c0cccf6df	1548	1384	96.770	Limosilactobacillus reuteri subsp. reuteri strain DSM 20016 16S ribosomal RNA, partial sequence	Limosilactobacillus reuteri subsp. reuteri
d92ec34d-3cf1-4ea5-ac7d-df2c0cccf6df	1548	1381	96.705	Limosilactobacillus balticus strain BG-AF3-A 16S ribosomal RNA, partial sequence	Limosilactobacillus balticus
d92ec34d-3cf1-4ea5-ac7d-df2c0cccf6df	1548	1379	96.576	Limosilactobacillus reuteri subsp. reuteri strain DSM 20016 16S ribosomal RNA, partial sequence	Limosilactobacillus reuteri subsp. reuteri
d92ec34d-3cf1-4ea5-ac7d-df2c0cccf6df	1548	1378	96.641	Limosilactobacillus agrestis strain WF-MT5-A 16S ribosomal RNA, partial sequence	Limosilactobacillus agrestis
d92ec34d-3cf1-4ea5-ac7d-df2c0cccf6df	1483	1353	97.303	Limosilactobacillus reuteri strain NBRC 15892 16S ribosomal RNA, partial sequence	Limosilactobacillus reuteri
d92ec34d-3cf1-4ea5-ac7d-df2c0cccf6df	1547	1321	95.410	Limosilactobacillus albertensis strain Lr3000 16S ribosomal RNA, partial sequence	Limosilactobacillus albertensis
d92ec34d-3cf1-4ea5-ac7d-df2c0cccf6df	1547	1303	95.023	Limosilactobacillus rudii strain STM3_1 16S ribosomal RNA, partial sequence	Limosilactobacillus rudii
d92ec34d-3cf1-4ea5-ac7d-df2c0cccf6df	1487	1293	95.898	Limosilactobacillus caviae strain MOZM2 16S ribosomal RNA, partial sequence	Limosilactobacillus caviae
d92ec34d-3cf1-4ea5-ac7d-df2c0cccf6df	1549	1270	94.319	Limosilactobacillus urinaemulieris strain c9Ua_26_M 16S ribosomal RNA, partial sequence	Limosilactobacillus urinaemulieris
d92ec34d-3cf1-4ea5-ac7d-df2c0cccf6df	1549	1270	94.319	Limosilactobacillus fastidiosus strain WF-MO7-1 16S ribosomal RNA, partial sequence	Limosilactobacillus fastidiosus
d92ec34d-3cf1-4ea5-ac7d-df2c0cccf6df	1552	1261	94.265	Limosilactobacillus reuteri strain F275 16S ribosomal RNA, partial sequence	Limosilactobacillus reuteri
d92ec34d-3cf1-4ea5-ac7d-df2c0cccf6df	1549	1251	93.932	Limosilactobacillus frumenti strain TMW 1.666 16S ribosomal RNA, partial sequence	Limosilactobacillus frumenti
d92ec34d-3cf1-4ea5-ac7d-df2c0cccf6df	1551	1248	93.810	Limosilactobacillus pontis strain LTH 2587 16S ribosomal RNA, partial sequence	Limosilactobacillus pontis
d92ec34d-3cf1-4ea5-ac7d-df2c0cccf6df	1495	1230	94.381	Limosilactobacillus vaginalis strain ATCC 49540 16S ribosomal RNA, partial sequence	Limosilactobacillus vaginalis
