a5d76598-530f-4385-b378-113019358763	698	582	94.556	Cobetia sp. ICG0124 chromosome	Cobetia sp. ICG0124
a5d76598-530f-4385-b378-113019358763	698	582	94.556	Cobetia marina strain JCM 21022 chromosome, complete genome	Cobetia marina
a5d76598-530f-4385-b378-113019358763	698	576	94.269	Cobetia pacifica strain GPM2 chromosome, complete genome	Cobetia pacifica
a5d76598-530f-4385-b378-113019358763	698	528	91.977	Halomonas sp. SF2003 chromosome, complete genome	Halomonas sp. SF2003
a5d76598-530f-4385-b378-113019358763	698	528	91.977	Cobetia amphilecti strain N-80 chromosome, complete genome	Cobetia amphilecti
a5d76598-530f-4385-b378-113019358763	698	522	91.691	Cobetia sp. AM6 DNA, complete genome	Cobetia sp. AM6
a5d76598-530f-4385-b378-113019358763	698	519	91.547	Cobetia sp. 4B chromosome, complete genome	Cobetia sp. 4B
a5d76598-530f-4385-b378-113019358763	698	504	90.831	Cobetia sp. cqz5-12 chromosome, complete genome	Cobetia sp. cqz5-12
a5d76598-530f-4385-b378-113019358763	699	423	86.981	Halomonas sp. THAF5a chromosome, complete genome	Halomonas sp. THAF5a
a5d76598-530f-4385-b378-113019358763	691	404	86.252	Halomonas aestuarii strain Hb3 chromosome, complete genome	Halomonas aestuarii
a5d76598-530f-4385-b378-113019358763	698	399	85.817	Halomonas sp. PGE1 chromosome, complete genome	Halomonas sp. PGE1
a5d76598-530f-4385-b378-113019358763	698	393	85.530	Halomonas sp. BM-2019 chromosome	Halomonas sp. BM-2019
a5d76598-530f-4385-b378-113019358763	691	386	85.384	Halomonas sp. JS92-SW72 chromosome	Halomonas sp. JS92-SW72
a5d76598-530f-4385-b378-113019358763	701	384	85.164	Halomonas sp. SS10-MC5 chromosome, complete genome	Halomonas sp. SS10-MC5
a5d76598-530f-4385-b378-113019358763	700	381	85.000	Halomonas sulfidivorans strain MCCC 1A13718 chromosome, complete genome	Halomonas sulfidivorans
a5d76598-530f-4385-b378-113019358763	701	381	85.021	Halomonas sulfidoxydans strain MCCC 1A11059 chromosome, complete genome	Halomonas sulfidoxydans
a5d76598-530f-4385-b378-113019358763	640	369	86.094	Pseudomonas guangdongensis strain CCTCC 2012022 genome assembly, chromosome: I	Pseudomonas guangdongensis
a5d76598-530f-4385-b378-113019358763	697	363	84.075	Halomonas beimenensis strain NTU-111 chromosome, complete genome	Halomonas beimenensis
a5d76598-530f-4385-b378-113019358763	635	351	85.354	Pseudomonas sp. THAF42 chromosome, complete genome	Pseudomonas sp. THAF42
a5d76598-530f-4385-b378-113019358763	635	351	85.354	Pseudomonas sp. THAF187a chromosome, complete genome	Pseudomonas sp. THAF187a
a5d76598-530f-4385-b378-113019358763	635	351	85.354	Pseudomonas khazarica strain ODT-83 chromosome, complete genome	Pseudomonas khazarica
a5d76598-530f-4385-b378-113019358763	702	351	83.476	Halomonas sp. YLGW01 chromosome, complete genome	Halomonas sp. YLGW01
a5d76598-530f-4385-b378-113019358763	635	348	85.197	Pseudomonas oleovorans strain T9AD genome assembly, chromosome: POT9AD	Pseudomonas oleovorans
a5d76598-530f-4385-b378-113019358763	700	345	83.286	Halomonas socia strain CKY01 chromosome, complete genome	Halomonas socia
a5d76598-530f-4385-b378-113019358763	701	345	83.310	Halomonas sp. HG01 chromosome, complete genome	Halomonas sp. HG01
a5d76598-530f-4385-b378-113019358763	699	342	83.119	Halomonas sp. THAF12 chromosome, complete genome	Halomonas sp. THAF12
a5d76598-530f-4385-b378-113019358763	633	340	84.834	Pseudomonas putida strain 1290 chromosome, complete genome	Pseudomonas putida
a5d76598-530f-4385-b378-113019358763	633	340	84.834	Pseudomonas stutzeri strain 28a24, complete genome	Stutzerimonas stutzeri
