1	708	208	76.977	MAG: Gammaproteobacteria bacterium isolate bin397 chromosome	Gammaproteobacteria bacterium
1	705	192	76.170	Luteimonas sp. S4-F44 chromosome, complete genome	Luteimonas sp. S4-F44
1	704	192	76.136	Luteimonas fraxinea strain D4P002 chromosome	Luteimonas fraxinea
1	707	189	76.096	Xanthomonas citri pv. mangiferaeindicae strain XC01, complete genome	Xanthomonas citri pv. mangiferaeindicae
1	708	186	75.989	Luteimonas chenhongjianii strain 100111 chromosome, complete genome	Luteimonas chenhongjianii
1	706	180	75.637	Lysobacter sp. K5869 chromosome, complete genome	Lysobacter sp. K5869
1	702	178	75.641	Luteibacter rhizovicinus DSM 16549 strain LJ96 chromosome, complete genome	Luteibacter rhizovicinus DSM 16549
1	703	177	75.391	Lysobacter terrestris strain II4 chromosome, complete genome	Lysobacter terrestris
1	716	171	75.279	Alcanivorax sp. IO_7 chromosome, complete genome	Alcanivorax sp. IO_7
1	717	171	75.314	Alcanivorax dieselolei B5, complete genome	Alloalcanivorax dieselolei B5
2	641	146	75.195	Vibrio rumoiensis FERM P-14531 DNA, chromosome 2, complete geome	Vibrio rumoiensis
2	260	58	75.000	Acidovorax radicis strain 79 chromosome, complete genome	Acidovorax radicis
3	651	615	98.310	Penaeidae sp. MT08331 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Penaeidae sp. MT08331
3	651	615	98.310	Penaeidae sp. MT08332 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Penaeidae sp. MT08332
3	621	594	98.712	Xiphopenaeus kroyeri voucher C0373 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Xiphopenaeus kroyeri
3	621	594	98.712	Xiphopenaeus kroyeri voucher C1286 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Xiphopenaeus kroyeri
3	621	594	98.712	Xiphopenaeus kroyeri voucher C1596 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Xiphopenaeus kroyeri
3	621	591	98.551	Xiphopenaeus kroyeri voucher C1582 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Xiphopenaeus kroyeri
3	621	591	98.551	Xiphopenaeus kroyeri voucher C1730 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Xiphopenaeus kroyeri
3	621	591	98.551	Xiphopenaeus kroyeri voucher C0380 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Xiphopenaeus kroyeri
3	621	588	98.390	Xiphopenaeus kroyeri voucher C1587 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Xiphopenaeus kroyeri
3	621	588	98.390	Xiphopenaeus kroyeri voucher C1216 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Xiphopenaeus kroyeri
4	700	601	95.571	Diaphorobacter nitroreducens strain SL-205 chromosome, complete genome	Diaphorobacter nitroreducens
4	700	595	95.286	Diaphorobacter sp. LI3 chromosome, complete genome	Diaphorobacter sp. LI3
4	700	592	95.143	Acidovorax ebreus TPSY, complete genome	[Acidovorax] ebreus TPSY
4	700	529	92.143	Acidovorax sp. JS42, complete genome	Acidovorax sp. JS42
4	700	514	91.429	Diaphorobacter sp. JS3050 chromosome, complete genome	Diaphorobacter sp. JS3050
4	700	496	90.571	Diaphorobacter sp. MNS-0 chromosome, complete genome	Diaphorobacter sp. MNS-0
4	706	485	89.943	Acidovorax cattleyae strain CAT98_1 chromosome	Acidovorax cattleyae
4	697	484	90.100	Schlegelella thermodepolymerans strain DSM 15344 chromosome, complete genome	Schlegelella thermodepolymerans
4	706	482	89.802	Acidovorax citrulli strain M6 chromosome, complete genome	Acidovorax citrulli
4	703	325	82.504	Acidovorax citrulli strain M6 chromosome, complete genome	Acidovorax citrulli
4	705	482	89.787	Acidovorax avenae subsp. avenae strain AA78_5 chromosome	Acidovorax avenae subsp. avenae
5	696	644	97.701	Euthynnus alletteratus voucher USNM 421831 mitochondrion, complete genome	Euthynnus alletteratus
5	696	644	97.701	Euthynnus alletteratus mitochondrial DNA, complete genome	Euthynnus alletteratus
5	696	635	97.270	Euthynnus alletteratus mitochondrial DNA, complete genome	Euthynnus alletteratus
5	653	622	98.622	Euthynnus alletteratus voucher MFLV2868 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus
5	656	622	98.476	Euthynnus alletteratus voucher MXIII419 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Euthynnus alletteratus
