1	700	635	97.143	Vibrio parahaemolyticus strain 20140829008-1 chromosome II, complete sequence	Vibrio parahaemolyticus
1	700	635	97.143	Vibrio parahaemolyticus strain 20140722001-1 chromosome II, complete sequence	Vibrio parahaemolyticus
1	700	635	97.143	Vibrio parahaemolyticus strain 20140624012-1 chromosome II, complete sequence	Vibrio parahaemolyticus
1	700	632	97.000	Vibrio parahaemolyticus strain Colony559 chromosome 2	Vibrio parahaemolyticus
1	700	632	97.000	Vibrio parahaemolyticus strain BTXS2 chromosome 2, complete sequence	Vibrio parahaemolyticus
1	694	626	96.974	Vibrio parahaemolyticus strain 2013V-1136 chromosome 2, complete sequence	Vibrio parahaemolyticus
1	694	626	96.974	Vibrio parahaemolyticus strain AM43962 chromosome 2, complete sequence	Vibrio parahaemolyticus
1	694	626	96.974	Vibrio parahaemolyticus strain D3112 chromosome 2, complete sequence	Vibrio parahaemolyticus
1	700	626	96.714	Vibrio parahaemolyticus isolate R13 chromosome 2, complete sequence	Vibrio parahaemolyticus
1	694	626	96.974	Vibrio parahaemolyticus strain R14 chromosome 2, complete sequence	Vibrio parahaemolyticus
2	686	617	96.939	Sterna trudeaui voucher MACN-Or-ct 302 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui
2	686	617	96.939	Sterna trudeaui voucher MACN-Or-ct 301 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui
2	660	590	96.818	Sterna trudeaui voucher USNM:Birds:635818 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui
2	688	549	93.459	Sterna forsteri voucher CWS36881 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna forsteri
2	655	527	93.893	Sterna forsteri voucher USNM 626468 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna forsteri
2	712	501	90.449	Sterna hirundo mitochondrion, complete genome	Sterna hirundo
2	712	501	90.449	Sterna hirundo mitochondrion, complete genome	Sterna hirundo
2	712	495	90.169	Sterna paradisaea mitochondrion, complete genome	Sterna paradisaea
2	711	492	90.014	Thalasseus sandvicensis voucher L34941 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus sandvicensis
2	711	492	90.014	Thalasseus sandvicensis voucher G12328 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus sandvicensis
3	681	608	96.623	Sterna trudeaui voucher MACN-Or-ct 302 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui
3	681	608	96.623	Sterna trudeaui voucher MACN-Or-ct 301 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui
3	655	584	96.641	Sterna trudeaui voucher USNM:Birds:635818 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui
3	683	549	93.558	Sterna forsteri voucher CWS36881 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna forsteri
3	650	530	94.154	Sterna forsteri voucher USNM 626468 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna forsteri
3	689	495	90.856	Sterna hirundo mitochondrion, complete genome	Sterna hirundo
3	689	495	90.856	Sterna hirundo mitochondrion, complete genome	Sterna hirundo
3	681	487	90.749	Sterna hirundo voucher UWBM 44308 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna hirundo
3	683	486	90.630	Sterna hirundo voucher ROM RCA 88-9 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna hirundo
3	682	485	90.616	Sterna hirundo isolate 508 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo
4	684	630	97.515	Sterna trudeaui voucher MACN-Or-ct 302 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui
4	684	630	97.515	Sterna trudeaui voucher MACN-Or-ct 301 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui
4	658	606	97.568	Sterna trudeaui voucher USNM:Birds:635818 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui
4	686	565	94.169	Sterna forsteri voucher CWS36881 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna forsteri
4	653	547	94.793	Sterna forsteri voucher USNM 626468 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna forsteri
4	711	517	91.139	Sterna hirundo mitochondrion, complete genome	Sterna hirundo
4	711	517	91.139	Sterna hirundo mitochondrion, complete genome	Sterna hirundo
4	711	508	90.717	Sterna paradisaea mitochondrion, complete genome	Sterna paradisaea
4	711	508	90.717	Gelochelidon nilotica mitochondrion, complete genome	Gelochelidon nilotica
4	711	508	90.717	Sterna dougallii bangsi 2006-5398 mitochondrial DNA, complete genome	Sterna dougallii bangsi
5	680	602	96.471	Sterna trudeaui voucher MACN-Or-ct 302 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui
5	680	602	96.471	Sterna trudeaui voucher MACN-Or-ct 301 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui
5	654	581	96.636	Sterna trudeaui voucher USNM:Birds:635818 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui
5	682	549	93.695	Sterna forsteri voucher CWS36881 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna forsteri
5	649	531	94.299	Sterna forsteri voucher USNM 626468 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna forsteri
5	706	498	90.510	Sterna hirundo mitochondrion, complete genome	Sterna hirundo
5	706	498	90.510	Sterna hirundo mitochondrion, complete genome	Sterna hirundo
5	706	489	90.085	Sterna paradisaea mitochondrion, complete genome	Sterna paradisaea
5	697	486	90.244	Sterna paradisaea voucher NHMO-BC172 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna paradisaea
5	687	486	90.539	Sterna hirundo voucher NHMO-BC343 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna hirundo
6	678	653	98.820	Sterna trudeaui voucher MACN-Or-ct 302 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui
6	678	653	98.820	Sterna trudeaui voucher MACN-Or-ct 301 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui
6	652	629	98.926	Sterna trudeaui voucher USNM:Birds:635818 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui
6	680	585	95.294	Sterna forsteri voucher CWS36881 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna forsteri
6	647	567	95.981	Sterna forsteri voucher USNM 626468 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna forsteri
6	704	540	92.330	Sterna hirundo mitochondrion, complete genome	Sterna hirundo
6	704	540	92.330	Sterna hirundo mitochondrion, complete genome	Sterna hirundo
6	704	528	91.761	Sterna paradisaea mitochondrion, complete genome	Sterna paradisaea
6	695	525	91.942	Sterna paradisaea voucher NHMO-BC172 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna paradisaea
6	704	522	91.477	Sterna dougallii bangsi 2006-5398 mitochondrial DNA, complete genome	Sterna dougallii bangsi
7	678	653	98.820	Sterna trudeaui voucher MACN-Or-ct 302 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui
7	678	653	98.820	Sterna trudeaui voucher MACN-Or-ct 301 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui
