1	1503	1355	96.939	Uncultured bacterium clone L3-B29 small subunit ribosomal RNA gene, partial sequence	uncultured bacterium
1	1508	1354	96.817	Pseudoalteromonas sp. 139Z-10 16S ribosomal RNA gene, partial sequence	Pseudoalteromonas sp. 139Z-10
1	1503	1352	96.873	Pseudoalteromonas sp. P20 16S ribosomal RNA gene, partial sequence	Pseudoalteromonas sp. P20
1	1509	1352	96.753	Pseudoalteromonas sp. BSs20005 16S ribosomal RNA gene, partial sequence	Pseudoalteromonas sp. BSs20005
1	1509	1352	96.753	Pseudoalteromonas sp. BSi20498 16S ribosomal RNA gene, partial sequence	Pseudoalteromonas sp. BSi20498
1	1505	1351	96.811	Pseudoalteromonas sp. 114Z-7 16S ribosomal RNA gene, partial sequence	Pseudoalteromonas sp. 114Z-7
1	1503	1349	96.806	Uncultured bacterium clone F9P262000_S_A03 16S ribosomal RNA gene, partial sequence	uncultured bacterium
1	1503	1349	96.806	Uncultured bacterium clone F9P262000_S_N06 16S ribosomal RNA gene, partial sequence	uncultured bacterium
1	1503	1349	96.806	Pseudoalteromonas sp. enrichment culture clone IC1-1 16S ribosomal RNA gene, partial sequence	Pseudoalteromonas sp. enrichment culture clone IC1-1
1	1508	1349	96.684	Pseudoalteromonas sp. BCw040 16S ribosomal RNA gene, partial sequence	Pseudoalteromonas sp. BCw040
2	1520	1303	95.724	Bacterium L188S.603 16S ribosomal RNA gene, partial sequence	bacterium L188S.603;bacterium L188S.606
2	1520	1303	95.724	Halomonas sp. BCw166 16S ribosomal RNA gene, partial sequence	Halomonas sp. BCw166
2	1519	1302	95.721	Halomonas meridiana Eplume2 DNA, complete genome	Halomonas meridiana
2	1520	1296	95.592	Halomonas meridiana Eplume2 DNA, complete genome	Halomonas meridiana
2	1520	1290	95.461	Halomonas meridiana Eplume2 DNA, complete genome	Halomonas meridiana
2	1520	1283	95.329	Halomonas meridiana Eplume2 DNA, complete genome	Halomonas meridiana
2	1519	1268	94.997	Halomonas meridiana Eplume2 DNA, complete genome	Halomonas meridiana
2	1520	1263	94.868	Halomonas meridiana Eplume2 DNA, complete genome	Halomonas meridiana
2	1519	1302	95.721	Halomonas meridiana strain PR51-13 16S ribosomal RNA gene, partial sequence	Halomonas meridiana
2	1520	1300	95.658	Halomonas sp. BR055 16S ribosomal RNA gene, partial sequence	Halomonas sp. BR055
2	1520	1300	95.658	Halomonas meridiana isolate MARC4I 16S ribosomal RNA gene, partial sequence	Halomonas meridiana
2	1520	1299	95.658	Uncultured organism clone ctg_NISA328 16S ribosomal RNA gene, partial sequence	uncultured organism
2	1519	1299	95.655	Halomonas meridiana strain DSM 5425 16S ribosomal RNA, partial sequence	Halomonas meridiana
2	1520	1297	95.592	Bacterium L188S.607 16S ribosomal RNA gene, partial sequence	bacterium L188S.607
2	1520	1297	95.592	Halomonas sp. BCw078 16S ribosomal RNA gene, partial sequence	Halomonas sp. BCw078
3	1460	1069	91.781	Uncultured Idiomarina sp. clone C114001101 16S ribosomal RNA gene, partial sequence	uncultured Idiomarina sp.
3	1459	1063	91.638	Uncultured Idiomarina sp. clone C114001448 16S ribosomal RNA gene, partial sequence	uncultured Idiomarina sp.
3	1460	1060	91.575	Uncultured Idiomarina sp. clone C114001238 16S ribosomal RNA gene, partial sequence	uncultured Idiomarina sp.
3	1461	1050	91.307	Uncultured Idiomarina sp. clone C114001271 16S ribosomal RNA gene, partial sequence	uncultured Idiomarina sp.
3	1460	1048	91.301	Uncultured Idiomarina sp. clone C114001021 16S ribosomal RNA gene, partial sequence	uncultured Idiomarina sp.
3	1462	1018	90.629	Uncultured Idiomarina sp. clone C114001444 16S ribosomal RNA gene, partial sequence	uncultured Idiomarina sp.
