1	708	659	97.881	Callorhinchus callorynchus mitochondrion, complete genome	Callorhinchus callorynchus
1	708	626	96.328	Callorhinchus capensis mitochondrion, complete genome	Callorhinchus capensis
1	656	622	98.476	Callorhinchus callorynchus voucher SWFSC:1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callorhinchus callorynchus
1	656	619	98.323	Callorhinchus callorynchus voucher SWFSC:5 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callorhinchus callorynchus
1	656	619	98.323	Callorhinchus callorynchus voucher SWFSC:42 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callorhinchus callorynchus
1	656	619	98.323	Callorhinchus callorynchus voucher SWFSC:32 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callorhinchus callorynchus
1	656	619	98.323	Callorhinchus callorynchus voucher SWFSC:17 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callorhinchus callorynchus
1	656	619	98.323	Callorhinchus callorynchus voucher SWFSC:123 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callorhinchus callorynchus
1	656	619	98.323	Callorhinchus callorynchus voucher SWFSC:121 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callorhinchus callorynchus
1	656	619	98.323	Callorhinchus callorynchus voucher SWFSC:11 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callorhinchus callorynchus
2	709	619	96.051	Callorhinchus callorynchus mitochondrion, complete genome	Callorhinchus callorynchus
2	709	586	94.499	Callorhinchus capensis mitochondrion, complete genome	Callorhinchus capensis
2	652	580	96.626	Callorhinchus callorynchus voucher SWFSC:1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callorhinchus callorynchus
2	652	580	96.626	Callorhinchus callorynchus isolate FARG004-06 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callorhinchus callorynchus
2	652	577	96.472	Callorhinchus callorynchus voucher SWFSC:5 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callorhinchus callorynchus
2	652	577	96.472	Callorhinchus callorynchus voucher SWFSC:42 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callorhinchus callorynchus
2	652	577	96.472	Callorhinchus callorynchus voucher SWFSC:32 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callorhinchus callorynchus
2	652	577	96.472	Callorhinchus callorynchus voucher SWFSC:17 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callorhinchus callorynchus
2	652	577	96.472	Callorhinchus callorynchus voucher SWFSC:123 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callorhinchus callorynchus
2	652	577	96.472	Callorhinchus callorynchus voucher SWFSC:121 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callorhinchus callorynchus
3	661	617	98.033	Callinectes ornatus clone 44CoBR-PE cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callinectes ornatus
3	660	616	98.030	Callinectes ornatus cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Callinectes ornatus
3	661	614	97.882	Callinectes ornatus voucher MNHN-IU-2013-18523 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Callinectes ornatus
3	661	614	97.882	Callinectes ornatus voucher MNHN-IU-2014-8208 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Callinectes ornatus
3	661	614	97.882	Callinectes ornatus voucher MNHN-IU-2014-10394 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Callinectes ornatus
3	661	614	97.882	Callinectes ornatus clone 16CoBR-RN cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callinectes ornatus
3	573	526	97.557	Callinectes ornatus isolate RS-55 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Callinectes ornatus
3	573	526	97.557	Callinectes ornatus isolate RS-53 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Callinectes ornatus
3	573	526	97.557	Callinectes ornatus isolate RS-47 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Callinectes ornatus
3	573	526	97.557	Callinectes ornatus isolate RS-42 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Callinectes ornatus
4	662	615	97.885	Callinectes ornatus clone 44CoBR-PE cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callinectes ornatus
4	662	612	97.734	Callinectes ornatus voucher MNHN-IU-2013-18523 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Callinectes ornatus
4	662	612	97.734	Callinectes ornatus voucher MNHN-IU-2014-8208 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Callinectes ornatus
4	662	612	97.734	Callinectes ornatus voucher MNHN-IU-2014-10394 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Callinectes ornatus
4	662	612	97.734	Callinectes ornatus clone 16CoBR-RN cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callinectes ornatus
4	661	611	97.731	Callinectes ornatus cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Callinectes ornatus
4	574	524	97.387	Callinectes ornatus isolate RS-55 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Callinectes ornatus
4	574	524	97.387	Callinectes ornatus isolate RS-53 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Callinectes ornatus
4	574	524	97.387	Callinectes ornatus isolate RS-47 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Callinectes ornatus
4	574	524	97.387	Callinectes ornatus isolate RS-42 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Callinectes ornatus
5	710	644	97.183	Callorhinchus callorynchus mitochondrion, complete genome	Callorhinchus callorynchus
5	710	611	95.634	Callorhinchus capensis mitochondrion, complete genome	Callorhinchus capensis
5	658	604	97.568	Callorhinchus callorynchus voucher SWFSC:42 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Callorhinchus callorynchus
