1	699	584	94.993	Vibrio alginolyticus strain FDAARGOS_114 chromosome 2, complete sequence	Vibrio alginolyticus strain FDAARGOS_114 chromosome 2, complete sequence
1	702	584	94.872	Vibrio alginolyticus NBRC 15630 = ATCC 17749 chromosome 2, complete sequence	Vibrio alginolyticus NBRC 15630 = ATCC 17749 chromosome 2, complete sequence
1	699	584	94.993	Vibrio alginolyticus strain Vb1833 chromosome 2, complete sequence	Vibrio alginolyticus strain Vb1833 chromosome 2, complete sequence
1	699	575	94.564	Vibrio alginolyticus strain FDAARGOS_108 chromosome 2, complete sequence	Vibrio alginolyticus strain FDAARGOS_108 chromosome 2, complete sequence
1	699	575	94.564	Vibrio sp. SCSIO 43097 chromosome 2, complete sequence	Vibrio sp. SCSIO 43097 chromosome 2, complete sequence
1	699	575	94.564	Vibrio alginolyticus strain HY9901 chromosome 1, complete sequence	Vibrio alginolyticus strain HY9901 chromosome 1, complete sequence
1	699	575	94.564	Vibrio alginolyticus strain HNV2 chromosome 2, complete sequence	Vibrio alginolyticus strain HNV2 chromosome 2, complete sequence
1	702	572	94.302	Vibrio alginolyticus strain 2015AW-0011 chromosome 2	Vibrio alginolyticus strain 2015AW-0011 chromosome 2
1	699	572	94.421	Vibrio alginolyticus strain 2014V-1072 chromosome 2, complete sequence	Vibrio alginolyticus strain 2014V-1072 chromosome 2, complete sequence
1	702	572	94.302	Vibrio alginolyticus strain 2013V-1302 chromosome 2, complete sequence	Vibrio alginolyticus strain 2013V-1302 chromosome 2, complete sequence
1	702	572	94.302	Vibrio alginolyticus HLBS-07 DNA, chromosome 2, nearly complete sequence	Vibrio alginolyticus HLBS-07 DNA, chromosome 2, nearly complete sequence
1	702	572	94.302	Vibrio alginolyticus strain SXV3 chromosome 2, complete sequence	Vibrio alginolyticus strain SXV3 chromosome 2, complete sequence
1	702	572	94.302	Vibrio alginolyticus strain ZLV3 chromosome 2, complete sequence	Vibrio alginolyticus strain ZLV3 chromosome 2, complete sequence
1	702	572	94.302	Vibrio alginolyticus strain FJV2 chromosome 2, complete sequence	Vibrio alginolyticus strain FJV2 chromosome 2, complete sequence
1	699	569	94.278	Vibrio alginolyticus strain FA2 chromosome 2, complete sequence	Vibrio alginolyticus strain FA2 chromosome 2, complete sequence
1	702	569	94.160	Vibrio alginolyticus strain 2010V-1102 chromosome 2, complete sequence	Vibrio alginolyticus strain 2010V-1102 chromosome 2, complete sequence
1	702	569	94.160	Vibrio alginolyticus strain 2014V-1011 chromosome 2, complete sequence	Vibrio alginolyticus strain 2014V-1011 chromosome 2, complete sequence
1	699	569	94.278	Vibrio neocaledonicus strain CGJ02-2 chromosome 2, complete sequence	Vibrio neocaledonicus strain CGJ02-2 chromosome 2, complete sequence
1	699	569	94.278	Vibrio alginolyticus strain K09K1 chromosome I, complete sequence	Vibrio alginolyticus strain K09K1 chromosome I, complete sequence
1	699	569	94.278	Vibrio alginolyticus strain K08M3 chromosome II, complete sequence	Vibrio alginolyticus strain K08M3 chromosome II, complete sequence
1	699	569	94.278	Vibrio alginolyticus strain K10K4 chromosome 2, complete sequence	Vibrio alginolyticus strain K10K4 chromosome 2, complete sequence
1	699	569	94.278	Vibrio alginolyticus strain K06K5 chromosome 2, complete sequence	Vibrio alginolyticus strain K06K5 chromosome 2, complete sequence
1	699	569	94.278	Vibrio alginolyticus strain K05K4 chromosome 2, complete sequence	Vibrio alginolyticus strain K05K4 chromosome 2, complete sequence
1	699	569	94.278	Vibrio alginolyticus strain K04M5 chromosome 2, complete sequence	Vibrio alginolyticus strain K04M5 chromosome 2, complete sequence
1	699	569	94.278	Vibrio alginolyticus isolate K04M3 chromosome II	Vibrio alginolyticus isolate K04M3 chromosome II
1	699	569	94.278	Vibrio alginolyticus strain K04M1 chromosome 2, complete sequence	Vibrio alginolyticus strain K04M1 chromosome 2, complete sequence
