1	674	458	90.356	Sotalia guianensis voucher T-1826 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sotalia guianensis voucher T-1826 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial<>Sotalia guianensis voucher T-1997 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial<>Sotalia guianensis voucher T-2989 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
1	673	457	90.342	Sotalia guianensis voucher PA 226 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Sotalia guianensis voucher PA 226 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial
1	673	457	90.342	Sotalia guianensis voucher AQUASIS 02C1412/508 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Sotalia guianensis voucher AQUASIS 02C1412/508 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial
1	669	456	90.433	Sotalia guianensis voucher AQUASIS 02C1412/523 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Sotalia guianensis voucher AQUASIS 02C1412/523 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial
1	669	456	90.433	Sotalia guianensis voucher AQUASIS 02C1412/406 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Sotalia guianensis voucher AQUASIS 02C1412/406 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial
1	669	456	90.433	Sotalia guianensis voucher AQUASIS 02C1412/290 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Sotalia guianensis voucher AQUASIS 02C1412/290 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial
1	669	456	90.433	Sotalia guianensis voucher LEC 92 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Sotalia guianensis voucher LEC 92 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial
1	661	445	90.166	Sotalia guianensis voucher PA 186 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial	Sotalia guianensis voucher PA 186 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial
1	692	428	88.295	Sotalia fluviatilis voucher SEFSC:MMMGL:Igeo084 cytochrome oxidase subunit I (cox1) gene, partial cds; mitochondrial	Sotalia fluviatilis voucher SEFSC:MMMGL:Igeo084 cytochrome oxidase subunit I (cox1) gene, partial cds; mitochondrial
1	720	423	87.222	Steno bredanensis voucher CRI008296 mitochondrion, complete genome	Steno bredanensis voucher CRI008296 mitochondrion, complete genome<>Steno bredanensis voucher CRI008296 mitochondrion, complete genome
